Store,Date,Year,product_category,product_type,period,amount
11,2020-04-12T00:00:00Z,2020,29-1129,XXRP,Q2,14173.01
11,2020-04-12T00:00:00Z,2020,29-1129,XXRP,Q3,14593.85
11,2020-04-12T00:00:00Z,2020,29-1129,XXRP,Q4,9975.12
23,2020-04-15T00:00:00Z,2020,1-231,XYYF,Q1,32452.79
23,2020-04-15T00:00:00Z,2020,1-231,XYYF,Q2,50360.71
23,2020-04-15T00:00:00Z,2020,1-231,XYYF,Q3,28504.7
23,2020-04-15T00:00:00Z,2020,1-231,XYYF,Q4,23033.73
29,2020-04-15T00:00:00Z,2020,42-2942,XXRP,Q1,3071.34
29,2020-04-15T00:00:00Z,2020,42-2942,XXRP,Q2,2267.4
29,2020-04-15T00:00:00Z,2020,42-2942,XXRP,Q3,2740.28
29,2020-04-15T00:00:00Z,2020,42-2942,XXRP,Q4,3222.96
5,2020-04-16T00:00:00Z,2020,41-541,XXRP,Q1,259
5,2020-04-16T00:00:00Z,2020,41-541,XXRP,Q2,288
5,2020-04-16T00:00:00Z,2020,41-541,XXRP,Q3,333
5,2020-04-16T00:00:00Z,2020,41-541,XXRP,Q4,237.54
22,2020-04-16T00:00:00Z,2020,47-2247,XXRP,Q1,0
22,2020-04-16T00:00:00Z,2020,47-2247,XXRP,Q2,0
22,2020-04-16T00:00:00Z,2020,47-2247,XXRP,Q3,398
22,2020-04-16T00:00:00Z,2020,47-2247,XXRP,Q4,0
9,2020-04-17T00:00:00Z,2020,42-942,XXRP,Q1,2504.68
9,2020-04-17T00:00:00Z,2020,42-942,XXRP,Q2,2698.79
9,2020-04-17T00:00:00Z,2020,42-942,XXRP,Q3,3023.67
9,2020-04-17T00:00:00Z,2020,42-942,XXRP,Q4,2405.57
11,2020-04-17T00:00:00Z,2020,20-1120,XYYF,Q1,11652.05
11,2020-04-17T00:00:00Z,2020,20-1120,XYYF,Q2,10794.82
11,2020-04-17T00:00:00Z,2020,20-1120,XYYF,Q3,11057.64
11,2020-04-17T00:00:00Z,2020,20-1120,XYYF,Q4,10634.27
19,2020-04-17T00:00:00Z,2020,4-194,XYYF,Q1,31589.44
19,2020-04-17T00:00:00Z,2020,4-194,XYYF,Q2,29472.68
19,2020-04-17T00:00:00Z,2020,4-194,XYYF,Q3,29844.15
19,2020-04-17T00:00:00Z,2020,4-194,XYYF,Q4,29558.39
16,2020-04-18T00:00:00Z,2020,14-1614,XYYF,Q1,9994.66
16,2020-04-18T00:00:00Z,2020,14-1614,XYYF,Q2,8637
16,2020-04-18T00:00:00Z,2020,14-1614,XYYF,Q3,9066.23
16,2020-04-18T00:00:00Z,2020,14-1614,XYYF,Q4,8422.48
40,2020-04-18T00:00:00Z,2020,7-407,XYYF,Q1,13996.67
40,2020-04-18T00:00:00Z,2020,7-407,XYYF,Q2,14828.83
40,2020-04-18T00:00:00Z,2020,7-407,XYYF,Q3,15703.5
40,2020-04-18T00:00:00Z,2020,7-407,XYYF,Q4,14870.76
3,2020-04-19T00:00:00Z,2020,32-332,XXRP,Q1,6928.39
3,2020-04-19T00:00:00Z,2020,32-332,XXRP,Q2,7313.39
3,2020-04-19T00:00:00Z,2020,32-332,XXRP,Q3,9081.68
3,2020-04-19T00:00:00Z,2020,32-332,XXRP,Q4,4021.1
4,2020-04-19T00:00:00Z,2020,49-449,XXRP,Q1,6575.58
4,2020-04-19T00:00:00Z,2020,49-449,XXRP,Q2,6793.11
4,2020-04-19T00:00:00Z,2020,49-449,XXRP,Q3,9222.99
4,2020-04-19T00:00:00Z,2020,49-449,XXRP,Q4,8805.42
11,2020-04-19T00:00:00Z,2020,19-1119,XYYF,Q1,0
11,2020-04-19T00:00:00Z,2020,19-1119,XYYF,Q2,0
11,2020-04-19T00:00:00Z,2020,19-1119,XYYF,Q3,5
11,2020-04-19T00:00:00Z,2020,19-1119,XYYF,Q4,40
25,2020-04-19T00:00:00Z,2020,24-2524,XYYF,Q1,2466.36
25,2020-04-19T00:00:00Z,2020,24-2524,XYYF,Q2,1635.06
25,2020-04-19T00:00:00Z,2020,24-2524,XYYF,Q3,2408.83
25,2020-04-19T00:00:00Z,2020,24-2524,XYYF,Q4,2704.44
6,2020-04-20T00:00:00Z,2020,23-623,XYYF,Q1,29660.17
6,2020-04-20T00:00:00Z,2020,23-623,XYYF,Q2,31991.58
6,2020-04-20T00:00:00Z,2020,23-623,XYYF,Q3,28389.19
6,2020-04-20T00:00:00Z,2020,23-623,XYYF,Q4,26478.06
23,2020-04-21T00:00:00Z,2020,13-2313,XYYF,Q1,46901.3
23,2020-04-21T00:00:00Z,2020,13-2313,XYYF,Q2,42274.67
23,2020-04-21T00:00:00Z,2020,13-2313,XYYF,Q3,42184.4
23,2020-04-21T00:00:00Z,2020,13-2313,XYYF,Q4,39123.18
25,2020-04-21T00:00:00Z,2020,28-2528,XXRP,Q1,601.57
25,2020-04-21T00:00:00Z,2020,28-2528,XXRP,Q2,424.39
25,2020-04-21T00:00:00Z,2020,28-2528,XXRP,Q3,571.57
25,2020-04-21T00:00:00Z,2020,28-2528,XXRP,Q4,640.39
3,2020-04-22T00:00:00Z,2020,45-345,XXRP,Q1,4.5
3,2020-04-22T00:00:00Z,2020,45-345,XXRP,Q2,0
3,2020-04-22T00:00:00Z,2020,45-345,XXRP,Q3,4
3,2020-04-22T00:00:00Z,2020,45-345,XXRP,Q4,0
22,2020-04-23T00:00:00Z,2020,44-2244,XXRP,Q1,5891.52
22,2020-04-23T00:00:00Z,2020,44-2244,XXRP,Q2,5347.77
22,2020-04-23T00:00:00Z,2020,44-2244,XXRP,Q3,4695.45
22,2020-04-23T00:00:00Z,2020,44-2244,XXRP,Q4,4355.49
30,2020-04-23T00:00:00Z,2020,2-302,XYYF,Q1,12745.86
30,2020-04-23T00:00:00Z,2020,2-302,XYYF,Q2,12656.61
30,2020-04-23T00:00:00Z,2020,2-302,XYYF,Q3,13227.79
30,2020-04-23T00:00:00Z,2020,2-302,XYYF,Q4,14844.11
35,2020-04-23T00:00:00Z,2020,45-3545,XXRP,Q1,0
35,2020-04-23T00:00:00Z,2020,45-3545,XXRP,Q2,0
35,2020-04-23T00:00:00Z,2020,45-3545,XXRP,Q3,0
35,2020-04-23T00:00:00Z,2020,45-3545,XXRP,Q4,0
10,2020-04-24T00:00:00Z,2020,20-1020,XYYF,Q1,19068.21
10,2020-04-24T00:00:00Z,2020,20-1020,XYYF,Q2,19055.38
10,2020-04-24T00:00:00Z,2020,20-1020,XYYF,Q3,18093.57
10,2020-04-24T00:00:00Z,2020,20-1020,XYYF,Q4,17553.21
21,2020-04-24T00:00:00Z,2020,49-2149,XXRP,Q1,10501.61
21,2020-04-24T00:00:00Z,2020,49-2149,XXRP,Q2,9202.02
21,2020-04-24T00:00:00Z,2020,49-2149,XXRP,Q3,13599.57
21,2020-04-24T00:00:00Z,2020,49-2149,XXRP,Q4,8276.93
39,2020-04-24T00:00:00Z,2020,27-3927,XXRP,Q1,1591.08
39,2020-04-24T00:00:00Z,2020,27-3927,XXRP,Q2,1601.46
39,2020-04-24T00:00:00Z,2020,27-3927,XXRP,Q3,1470
39,2020-04-24T00:00:00Z,2020,27-3927,XXRP,Q4,1459.5
23,2020-04-25T00:00:00Z,2020,42-2342,XXRP,Q1,9728.33
23,2020-04-25T00:00:00Z,2020,42-2342,XXRP,Q2,10051.36
23,2020-04-25T00:00:00Z,2020,42-2342,XXRP,Q3,9699.36
23,2020-04-25T00:00:00Z,2020,42-2342,XXRP,Q4,8684.03
10,2020-04-27T00:00:00Z,2020,32-1032,XXRP,Q1,26116.73
10,2020-04-27T00:00:00Z,2020,32-1032,XXRP,Q2,34342.88
10,2020-04-27T00:00:00Z,2020,32-1032,XXRP,Q3,41124.66
10,2020-04-27T00:00:00Z,2020,32-1032,XXRP,Q4,26146.67
12,2020-04-27T00:00:00Z,2020,23-1223,XYYF,Q1,37290.16
12,2020-04-27T00:00:00Z,2020,23-1223,XYYF,Q2,41372.21
12,2020-04-27T00:00:00Z,2020,23-1223,XYYF,Q3,39441.21
12,2020-04-27T00:00:00Z,2020,23-1223,XYYF,Q4,36170.46
12,2020-04-28T00:00:00Z,2020,6-126,XYYF,Q1,5926.11
12,2020-04-28T00:00:00Z,2020,6-126,XYYF,Q2,8464.36
12,2020-04-28T00:00:00Z,2020,6-126,XYYF,Q3,7843.8
12,2020-04-28T00:00:00Z,2020,6-126,XYYF,Q4,9616.7
16,2020-04-28T00:00:00Z,2020,19-1619,XYYF,Q1,1514.29
16,2020-04-28T00:00:00Z,2020,19-1619,XYYF,Q2,1342.64
16,2020-04-28T00:00:00Z,2020,19-1619,XYYF,Q3,1240.42
16,2020-04-28T00:00:00Z,2020,19-1619,XYYF,Q4,1223.42
18,2020-04-28T00:00:00Z,2020,43-1893,XXRP,Q1,896.12
18,2020-04-28T00:00:00Z,2020,43-1893,XXRP,Q2,844.62
18,2020-04-28T00:00:00Z,2020,43-1893,XXRP,Q3,698.74
18,2020-04-28T00:00:00Z,2020,43-1893,XXRP,Q4,780.7
22,2020-04-28T00:00:00Z,2020,40-2240,XXRP,Q1,57785.83
22,2020-04-28T00:00:00Z,2020,40-2240,XXRP,Q2,51166.37
22,2020-04-28T00:00:00Z,2020,40-2240,XXRP,Q3,55734.66
22,2020-04-28T00:00:00Z,2020,40-2240,XXRP,Q4,50550
12,2020-04-29T00:00:00Z,2020,20-1220,XYYF,Q1,9198.23
12,2020-04-29T00:00:00Z,2020,20-1220,XYYF,Q2,8754.04
12,2020-04-29T00:00:00Z,2020,20-1220,XYYF,Q3,8811.13
12,2020-04-29T00:00:00Z,2020,20-1220,XYYF,Q4,8515.42
30,2020-05-01T00:00:00Z,2020,27-3027,XXRP,Q1,0
30,2020-05-01T00:00:00Z,2020,27-3027,XXRP,Q2,0
30,2020-05-01T00:00:00Z,2020,27-3027,XXRP,Q3,0
30,2020-05-01T00:00:00Z,2020,27-3027,XXRP,Q4,0
15,2020-05-02T00:00:00Z,2020,1-151,XYYF,Q1,12239.38
15,2020-05-02T00:00:00Z,2020,1-151,XYYF,Q2,23252.04
15,2020-05-02T00:00:00Z,2020,1-151,XYYF,Q3,17391.31
15,2020-05-02T00:00:00Z,2020,1-151,XYYF,Q4,9236.15
17,2020-05-02T00:00:00Z,2020,33-1733,XXRP,Q1,5030.14
17,2020-05-02T00:00:00Z,2020,33-1733,XXRP,Q2,7689.49
17,2020-05-02T00:00:00Z,2020,33-1733,XXRP,Q3,6294.61
17,2020-05-02T00:00:00Z,2020,33-1733,XXRP,Q4,4514.58
32,2020-05-03T00:00:00Z,2020,37-3237,XXRP,Q1,3758.58
32,2020-05-03T00:00:00Z,2020,37-3237,XXRP,Q2,3613.37
32,2020-05-03T00:00:00Z,2020,37-3237,XXRP,Q3,3281.13
32,2020-05-03T00:00:00Z,2020,37-3237,XXRP,Q4,3253.29
31,2020-05-04T00:00:00Z,2020,38-3138,XXRP,Q1,89335.15
31,2020-05-04T00:00:00Z,2020,38-3138,XXRP,Q2,76104.22
31,2020-05-04T00:00:00Z,2020,38-3138,XXRP,Q3,83233.48
31,2020-05-04T00:00:00Z,2020,38-3138,XXRP,Q4,73468.3
32,2020-05-04T00:00:00Z,2020,47-3247,XXRP,Q1,0
32,2020-05-04T00:00:00Z,2020,47-3247,XXRP,Q2,0
32,2020-05-04T00:00:00Z,2020,47-3247,XXRP,Q3,0
32,2020-05-04T00:00:00Z,2020,47-3247,XXRP,Q4,0
31,2020-05-05T00:00:00Z,2020,13-3113,XYYF,Q1,45228.96
31,2020-05-05T00:00:00Z,2020,13-3113,XYYF,Q2,44611.81
31,2020-05-05T00:00:00Z,2020,13-3113,XYYF,Q3,43438.72
31,2020-05-05T00:00:00Z,2020,13-3113,XYYF,Q4,42684.62
13,2020-05-06T00:00:00Z,2020,23-1323,XYYF,Q1,25027.07
13,2020-05-06T00:00:00Z,2020,23-1323,XYYF,Q2,28268.78
13,2020-05-06T00:00:00Z,2020,23-1323,XYYF,Q3,26664.29
13,2020-05-06T00:00:00Z,2020,23-1323,XYYF,Q4,24541.31
1,2020-05-07T00:00:00Z,2020,3-13,XYYF,Q1,13740.12
1,2020-05-07T00:00:00Z,2020,3-13,XYYF,Q2,10887.84
1,2020-05-07T00:00:00Z,2020,3-13,XYYF,Q3,11523.47
1,2020-05-07T00:00:00Z,2020,3-13,XYYF,Q4,11135.17
39,2020-05-07T00:00:00Z,2020,33-3933,XXRP,Q1,5940.18
39,2020-05-07T00:00:00Z,2020,33-3933,XXRP,Q2,5649.35
39,2020-05-07T00:00:00Z,2020,33-3933,XXRP,Q3,5684.36
39,2020-05-07T00:00:00Z,2020,33-3933,XXRP,Q4,5413.89
11,2020-05-08T00:00:00Z,2020,27-1127,XXRP,Q1,3481
11,2020-05-08T00:00:00Z,2020,27-1127,XXRP,Q2,2764.26
11,2020-05-08T00:00:00Z,2020,27-1127,XXRP,Q3,2700.5
11,2020-05-08T00:00:00Z,2020,27-1127,XXRP,Q4,2017
21,2020-05-09T00:00:00Z,2020,33-2133,XXRP,Q1,8028.58
21,2020-05-09T00:00:00Z,2020,33-2133,XXRP,Q2,8457.94
21,2020-05-09T00:00:00Z,2020,33-2133,XXRP,Q3,7509.71
21,2020-05-09T00:00:00Z,2020,33-2133,XXRP,Q4,6584.98
1,2020-05-11T00:00:00Z,2020,37-137,XXRP,Q1,3438.16
1,2020-05-11T00:00:00Z,2020,37-137,XXRP,Q2,3450.68
1,2020-05-11T00:00:00Z,2020,37-137,XXRP,Q3,3203.31
1,2020-05-11T00:00:00Z,2020,37-137,XXRP,Q4,2474.99
29,2020-05-12T00:00:00Z,2020,7-297,XYYF,Q1,10820.05
29,2020-05-12T00:00:00Z,2020,7-297,XYYF,Q2,12022.66
29,2020-05-12T00:00:00Z,2020,7-297,XYYF,Q3,12239.81
29,2020-05-12T00:00:00Z,2020,7-297,XYYF,Q4,9457.51
11,2020-05-13T00:00:00Z,2020,35-1135,XXRP,Q1,4212
11,2020-05-13T00:00:00Z,2020,35-1135,XXRP,Q2,3266.96
11,2020-05-13T00:00:00Z,2020,35-1135,XXRP,Q3,3242.5
11,2020-05-13T00:00:00Z,2020,35-1135,XXRP,Q4,2928.46
11,2020-05-13T00:00:00Z,2020,44-1144,XXRP,Q1,5421.98
11,2020-05-13T00:00:00Z,2020,44-1144,XXRP,Q2,5168.53
11,2020-05-13T00:00:00Z,2020,44-1144,XXRP,Q3,4602.9
11,2020-05-13T00:00:00Z,2020,44-1144,XXRP,Q4,3844.54
20,2020-05-13T00:00:00Z,2020,9-209,XYYF,Q1,18259.07
20,2020-05-13T00:00:00Z,2020,9-209,XYYF,Q2,24902.87
20,2020-05-13T00:00:00Z,2020,9-209,XYYF,Q3,20358.48
20,2020-05-13T00:00:00Z,2020,9-209,XYYF,Q4,16618.3
6,2020-05-15T00:00:00Z,2020,46-646,XXRP,Q1,27470.39
6,2020-05-15T00:00:00Z,2020,46-646,XXRP,Q2,26160.34
6,2020-05-15T00:00:00Z,2020,46-646,XXRP,Q3,27485.18
6,2020-05-15T00:00:00Z,2020,46-646,XXRP,Q4,24740.51
17,2020-05-15T00:00:00Z,2020,9-179,XYYF,Q1,12639.16
17,2020-05-15T00:00:00Z,2020,9-179,XYYF,Q2,14727.31
17,2020-05-15T00:00:00Z,2020,9-179,XYYF,Q3,16732.29
17,2020-05-15T00:00:00Z,2020,9-179,XYYF,Q4,14235.5
20,2020-05-16T00:00:00Z,2020,48-2048,XXRP,Q1,841
20,2020-05-16T00:00:00Z,2020,48-2048,XXRP,Q2,624
20,2020-05-16T00:00:00Z,2020,48-2048,XXRP,Q3,3070
20,2020-05-16T00:00:00Z,2020,48-2048,XXRP,Q4,497
39,2020-05-16T00:00:00Z,2020,29-3929,XXRP,Q1,4959
39,2020-05-16T00:00:00Z,2020,29-3929,XXRP,Q2,6335.4
39,2020-05-16T00:00:00Z,2020,29-3929,XXRP,Q3,5486.38
39,2020-05-16T00:00:00Z,2020,29-3929,XXRP,Q4,3947.32
13,2020-05-17T00:00:00Z,2020,9-139,XYYF,Q1,26597.1
13,2020-05-17T00:00:00Z,2020,9-139,XYYF,Q2,24131.97
13,2020-05-17T00:00:00Z,2020,9-139,XYYF,Q3,31939.87
13,2020-05-17T00:00:00Z,2020,9-139,XYYF,Q4,24678.08
4,2020-05-18T00:00:00Z,2020,34-434,XXRP,Q1,27682.5
4,2020-05-18T00:00:00Z,2020,34-434,XXRP,Q2,24422.5
4,2020-05-18T00:00:00Z,2020,34-434,XXRP,Q3,23318
4,2020-05-18T00:00:00Z,2020,34-434,XXRP,Q4,22230.5
23,2020-05-18T00:00:00Z,2020,32-2332,XXRP,Q1,11101.34
23,2020-05-18T00:00:00Z,2020,32-2332,XXRP,Q2,13333.94
23,2020-05-18T00:00:00Z,2020,32-2332,XXRP,Q3,15655.52
23,2020-05-18T00:00:00Z,2020,32-2332,XXRP,Q4,10643.94
38,2020-05-18T00:00:00Z,2020,2-382,XYYF,Q1,9601.89
38,2020-05-18T00:00:00Z,2020,2-382,XYYF,Q2,10201.55
38,2020-05-18T00:00:00Z,2020,2-382,XYYF,Q3,9700.21
38,2020-05-18T00:00:00Z,2020,2-382,XYYF,Q4,10126.21
10,2020-05-19T00:00:00Z,2020,46-1046,XXRP,Q1,55328.2
10,2020-05-19T00:00:00Z,2020,46-1046,XXRP,Q2,51892.39
10,2020-05-19T00:00:00Z,2020,46-1046,XXRP,Q3,54487.55
10,2020-05-19T00:00:00Z,2020,46-1046,XXRP,Q4,52614.65
17,2020-05-19T00:00:00Z,2020,13-1713,XYYF,Q1,22023.73
17,2020-05-19T00:00:00Z,2020,13-1713,XYYF,Q2,20836.78
17,2020-05-19T00:00:00Z,2020,13-1713,XYYF,Q3,19899.01
17,2020-05-19T00:00:00Z,2020,13-1713,XYYF,Q4,21311.75
21,2020-05-19T00:00:00Z,2020,48-2148,XXRP,Q1,0
21,2020-05-19T00:00:00Z,2020,48-2148,XXRP,Q2,0
21,2020-05-19T00:00:00Z,2020,48-2148,XXRP,Q3,0
21,2020-05-19T00:00:00Z,2020,48-2148,XXRP,Q4,0
38,2020-05-24T00:00:00Z,2020,32-3832,XXRP,Q1,28
38,2020-05-24T00:00:00Z,2020,32-3832,XXRP,Q2,19.83
38,2020-05-24T00:00:00Z,2020,32-3832,XXRP,Q3,20
38,2020-05-24T00:00:00Z,2020,32-3832,XXRP,Q4,0
33,2020-05-25T00:00:00Z,2020,23-3323,XYYF,Q1,0
33,2020-05-25T00:00:00Z,2020,23-3323,XYYF,Q2,0
33,2020-05-25T00:00:00Z,2020,23-3323,XYYF,Q3,0
33,2020-05-25T00:00:00Z,2020,23-3323,XYYF,Q4,0
35,2020-05-28T00:00:00Z,2020,49-3549,XXRP,Q1,0
35,2020-05-28T00:00:00Z,2020,49-3549,XXRP,Q2,0
35,2020-05-28T00:00:00Z,2020,49-3549,XXRP,Q3,0
35,2020-05-28T00:00:00Z,2020,49-3549,XXRP,Q4,0
1,2020-05-29T00:00:00Z,2020,47-147,XXRP,Q1,70
1,2020-05-29T00:00:00Z,2020,47-147,XXRP,Q2,0
1,2020-05-29T00:00:00Z,2020,47-147,XXRP,Q3,-863
1,2020-05-29T00:00:00Z,2020,47-147,XXRP,Q4,0
21,2020-05-29T00:00:00Z,2020,12-2112,XYYF,Q1,2540.98
21,2020-05-29T00:00:00Z,2020,12-2112,XYYF,Q2,2159.16
21,2020-05-29T00:00:00Z,2020,12-2112,XYYF,Q3,2527.12
21,2020-05-29T00:00:00Z,2020,12-2112,XYYF,Q4,2699.22
39,2020-05-29T00:00:00Z,2020,10-3910,XYYF,Q1,10416.43
39,2020-05-29T00:00:00Z,2020,10-3910,XYYF,Q2,10233.33
39,2020-05-29T00:00:00Z,2020,10-3910,XYYF,Q3,10947.75
39,2020-05-29T00:00:00Z,2020,10-3910,XYYF,Q4,10401.35
9,2020-05-30T00:00:00Z,2020,17-917,XYYF,Q1,4923.52
9,2020-05-30T00:00:00Z,2020,17-917,XYYF,Q2,5138.22
9,2020-05-30T00:00:00Z,2020,17-917,XYYF,Q3,5021.03
9,2020-05-30T00:00:00Z,2020,17-917,XYYF,Q4,6128.43
18,2020-05-30T00:00:00Z,2020,22-1822,XYYF,Q1,18722.53
18,2020-05-30T00:00:00Z,2020,22-1822,XYYF,Q2,20066.69
18,2020-05-30T00:00:00Z,2020,22-1822,XYYF,Q3,22215.36
18,2020-05-30T00:00:00Z,2020,22-1822,XYYF,Q4,19603.59
23,2020-05-30T00:00:00Z,2020,21-2321,XYYF,Q1,9461.72
23,2020-05-30T00:00:00Z,2020,21-2321,XYYF,Q2,9502.5
23,2020-05-30T00:00:00Z,2020,21-2321,XYYF,Q3,8878.74
23,2020-05-30T00:00:00Z,2020,21-2321,XYYF,Q4,10239.43
3,2020-05-31T00:00:00Z,2020,47-347,XXRP,Q1,10
3,2020-05-31T00:00:00Z,2020,47-347,XXRP,Q2,83
3,2020-05-31T00:00:00Z,2020,47-347,XXRP,Q3,0
3,2020-05-31T00:00:00Z,2020,47-347,XXRP,Q4,0
4,2020-05-31T00:00:00Z,2020,30-430,XXRP,Q1,8863.08
4,2020-05-31T00:00:00Z,2020,30-430,XXRP,Q2,8758
4,2020-05-31T00:00:00Z,2020,30-430,XXRP,Q3,8455.52
4,2020-05-31T00:00:00Z,2020,30-430,XXRP,Q4,7669.5
20,2020-05-31T00:00:00Z,2020,38-2038,XXRP,Q1,111554.95
20,2020-05-31T00:00:00Z,2020,38-2038,XXRP,Q2,96517.75
20,2020-05-31T00:00:00Z,2020,38-2038,XXRP,Q3,107796.01
20,2020-05-31T00:00:00Z,2020,38-2038,XXRP,Q4,117334.73
20,2020-05-31T00:00:00Z,2020,1-201,XYYF,Q1,46021.21
20,2020-05-31T00:00:00Z,2020,1-201,XYYF,Q2,52734.17
20,2020-05-31T00:00:00Z,2020,1-201,XYYF,Q3,55649.79
20,2020-05-31T00:00:00Z,2020,1-201,XYYF,Q4,36805.42
29,2020-05-31T00:00:00Z,2020,19-2919,XYYF,Q1,0
29,2020-05-31T00:00:00Z,2020,19-2919,XYYF,Q2,0
29,2020-05-31T00:00:00Z,2020,19-2919,XYYF,Q3,16
29,2020-05-31T00:00:00Z,2020,19-2919,XYYF,Q4,0
30,2020-06-01T00:00:00Z,2020,30-3080,XXRP,Q1,7389.28
30,2020-06-01T00:00:00Z,2020,30-3080,XXRP,Q2,8137.09
30,2020-06-01T00:00:00Z,2020,30-3080,XXRP,Q3,6774.54
30,2020-06-01T00:00:00Z,2020,30-3080,XXRP,Q4,7218.75
23,2020-06-02T00:00:00Z,2020,27-2327,XXRP,Q1,4285.21
23,2020-06-02T00:00:00Z,2020,27-2327,XXRP,Q2,3924.92
23,2020-06-02T00:00:00Z,2020,27-2327,XXRP,Q3,4151.96
23,2020-06-02T00:00:00Z,2020,27-2327,XXRP,Q4,3659.48
8,2020-06-03T00:00:00Z,2020,33-833,XXRP,Q1,6589.92
8,2020-06-03T00:00:00Z,2020,33-833,XXRP,Q2,7113.04
8,2020-06-03T00:00:00Z,2020,33-833,XXRP,Q3,5798.14
8,2020-06-03T00:00:00Z,2020,33-833,XXRP,Q4,4488.85
20,2020-06-03T00:00:00Z,2020,47-2047,XXRP,Q1,0
20,2020-06-03T00:00:00Z,2020,47-2047,XXRP,Q2,0
20,2020-06-03T00:00:00Z,2020,47-2047,XXRP,Q3,0
20,2020-06-03T00:00:00Z,2020,47-2047,XXRP,Q4,0
34,2020-06-03T00:00:00Z,2020,26-3426,XXRP,Q1,5723.42
34,2020-06-03T00:00:00Z,2020,26-3426,XXRP,Q2,6192.57
34,2020-06-03T00:00:00Z,2020,26-3426,XXRP,Q3,5806.09
34,2020-06-03T00:00:00Z,2020,26-3426,XXRP,Q4,5158.54
18,2020-06-04T00:00:00Z,2020,4-184,XYYF,Q1,29263.04
18,2020-06-04T00:00:00Z,2020,4-184,XYYF,Q2,27840.42
18,2020-06-04T00:00:00Z,2020,4-184,XYYF,Q3,26191.65
18,2020-06-04T00:00:00Z,2020,4-184,XYYF,Q4,26124.41
27,2020-06-06T00:00:00Z,2020,30-2730,XXRP,Q1,5721
27,2020-06-06T00:00:00Z,2020,30-2730,XXRP,Q2,4683.8
27,2020-06-06T00:00:00Z,2020,30-2730,XXRP,Q3,6794.62
27,2020-06-06T00:00:00Z,2020,30-2730,XXRP,Q4,4214.2
24,2020-06-07T00:00:00Z,2020,49-2449,XXRP,Q1,8219.51
24,2020-06-07T00:00:00Z,2020,49-2449,XXRP,Q2,5901.43
24,2020-06-07T00:00:00Z,2020,49-2449,XXRP,Q3,7883.23
24,2020-06-07T00:00:00Z,2020,49-2449,XXRP,Q4,5826.57
21,2020-06-09T00:00:00Z,2020,16-2116,XYYF,Q1,2043.85
21,2020-06-09T00:00:00Z,2020,16-2116,XYYF,Q2,2284.85
21,2020-06-09T00:00:00Z,2020,16-2116,XYYF,Q3,2003.61
21,2020-06-09T00:00:00Z,2020,16-2116,XYYF,Q4,2944.95
25,2020-06-10T00:00:00Z,2020,34-2534,XXRP,Q1,9798.13
25,2020-06-10T00:00:00Z,2020,34-2534,XXRP,Q2,6196
25,2020-06-10T00:00:00Z,2020,34-2534,XXRP,Q3,10179
25,2020-06-10T00:00:00Z,2020,34-2534,XXRP,Q4,10566.5
28,2020-06-10T00:00:00Z,2020,44-2844,XXRP,Q1,4673.85
28,2020-06-10T00:00:00Z,2020,44-2844,XXRP,Q2,4745.32
28,2020-06-10T00:00:00Z,2020,44-2844,XXRP,Q3,4550.53
28,2020-06-10T00:00:00Z,2020,44-2844,XXRP,Q4,4342.59
2,2020-06-12T00:00:00Z,2020,31-231,XXRP,Q1,3840.21
2,2020-06-12T00:00:00Z,2020,31-231,XXRP,Q2,3487.96
2,2020-06-12T00:00:00Z,2020,31-231,XXRP,Q3,4092.52
2,2020-06-12T00:00:00Z,2020,31-231,XXRP,Q4,3379.42
4,2020-06-12T00:00:00Z,2020,20-420,XYYF,Q1,8329.67
4,2020-06-12T00:00:00Z,2020,20-420,XYYF,Q2,8382.52
4,2020-06-12T00:00:00Z,2020,20-420,XYYF,Q3,9024.15
4,2020-06-12T00:00:00Z,2020,20-420,XYYF,Q4,8345.01
17,2020-06-12T00:00:00Z,2020,26-1726,XXRP,Q1,7853.86
17,2020-06-12T00:00:00Z,2020,26-1726,XXRP,Q2,11781.24
17,2020-06-12T00:00:00Z,2020,26-1726,XXRP,Q3,9222.78
17,2020-06-12T00:00:00Z,2020,26-1726,XXRP,Q4,7729.62
37,2020-06-13T00:00:00Z,2020,25-3725,XYYF,Q1,58.25
37,2020-06-13T00:00:00Z,2020,25-3725,XYYF,Q2,53.5
37,2020-06-13T00:00:00Z,2020,25-3725,XYYF,Q3,59
37,2020-06-13T00:00:00Z,2020,25-3725,XYYF,Q4,70
38,2020-06-14T00:00:00Z,2020,27-3827,XXRP,Q1,0
38,2020-06-14T00:00:00Z,2020,27-3827,XXRP,Q2,0
38,2020-06-14T00:00:00Z,2020,27-3827,XXRP,Q3,0
38,2020-06-14T00:00:00Z,2020,27-3827,XXRP,Q4,0
5,2020-06-15T00:00:00Z,2020,37-587,XXRP,Q1,10543.08
5,2020-06-15T00:00:00Z,2020,37-587,XXRP,Q2,8078.23
5,2020-06-15T00:00:00Z,2020,37-587,XXRP,Q3,7834.84
5,2020-06-15T00:00:00Z,2020,37-587,XXRP,Q4,7847.57
7,2020-06-15T00:00:00Z,2020,35-735,XXRP,Q1,945
7,2020-06-15T00:00:00Z,2020,35-735,XXRP,Q2,877
7,2020-06-15T00:00:00Z,2020,35-735,XXRP,Q3,525
7,2020-06-15T00:00:00Z,2020,35-735,XXRP,Q4,493
39,2020-06-16T00:00:00Z,2020,19-3919,XYYF,Q1,0
